date,btc,gold,btc_tradable,gold_inter,gold_tradable,btc_diff,gold_diff
2018-06-28,6107.896154,1251.55,True,1251.55,True,10.436153999999988,-3.0499999999999545
2018-06-29,5908.7025,1250.45,True,1250.45,True,-199.1936539999997,-1.099999999999909
2018-06-30,6223.28,,True,1249.5666666666666,False,314.5774999999994,-0.8833333333334394
2018-07-01,6374.754167,,True,1248.6833333333334,False,151.4741670000003,-0.8833333333332121
2018-07-02,6466.069167,1247.8,True,1247.8,True,91.3149999999996,-0.8833333333334394
2018-07-03,6626.44,1251.75,True,1251.75,True,160.37083299999995,3.9500000000000455
2018-07-04,6593.289167,1255.65,True,1255.65,True,-33.15083299999969,3.900000000000091
2018-07-05,6603.376667,1255.5,True,1255.5,True,10.087500000000546,-0.15000000000009095
2018-07-06,6555.51,1255.35,True,1255.35,True,-47.866667000000234,-0.15000000000009095
2018-07-07,6594.281667,,True,1257.5833333333333,False,38.77166699999998,2.2333333333333485
2018-07-08,6753.559167,,True,1259.8166666666666,False,159.27750000000015,2.2333333333333485
2018-07-09,6724.04,1262.05,True,1262.05,True,-29.51916700000038,2.2333333333333485
2018-07-10,6510.791667,1254.0,True,1254.0,True,-213.24833299999955,-8.049999999999955
2018-07-11,6377.363333,1251.4,True,1251.4,True,-133.42833400000018,-2.599999999999909
2018-07-12,6403.18,1245.9,True,1245.9,True,25.816667000000052,-5.5
2018-07-13,6244.3575,1241.7,True,1241.7,True,-158.82250000000022,-4.2000000000000455
2018-07-14,6241.0,,True,1241.5,False,-3.3575000000000728,-0.20000000000004547
2018-07-15,6248.84,,True,1241.3,False,7.8400000000001455,-0.20000000000004547
2018-07-16,6514.390833,1241.1,True,1241.1,True,265.55083300000024,-0.20000000000004547
2018-07-17,6869.910833,1232.8,True,1232.8,True,355.5199999999995,-8.299999999999955
2018-07-18,7321.62,1224.5,True,1224.5,True,451.709167,-8.299999999999955
2018-07-19,7396.401667,1217.55,True,1217.55,True,74.7816670000002,-6.9500000000000455
2018-07-20,7428.045,1228.75,True,1228.75,True,31.643332999999984,11.200000000000045
2018-07-21,7334.99,,True,1227.4833333333333,False,-93.05500000000029,-1.2666666666666515
2018-07-22,7451.289167,,True,1226.2166666666667,False,116.29916700000012,-1.2666666666666515
2018-07-23,7689.884167,1224.95,True,1224.95,True,238.59500000000025,-1.2666666666666515
2018-07-24,7715.1,1228.35,True,1228.35,True,25.215833000000202,3.3999999999998636
2018-07-25,8251.165,1231.5,True,1231.5,True,536.0650000000005,3.150000000000091
2018-07-26,8187.324167,1228.25,True,1228.25,True,-63.84083300000111,-3.25
2018-07-27,7939.81,1223.95,True,1223.95,True,-247.51416699999936,-4.2999999999999545
2018-07-28,8182.251667,,True,1223.9,False,242.44166700000005,-0.049999999999954525
2018-07-29,8206.341667,,True,1223.85,False,24.090000000000146,-0.0500000000001819
2018-07-30,8220.91,1223.8,True,1223.8,True,14.568332999999257,-0.049999999999954525
2018-07-31,7916.800833,1220.95,True,1220.95,True,-304.1091669999996,-2.849999999999909
2018-08-01,7570.869167,1219.0,True,1219.0,True,-345.9316660000004,-1.9500000000000455
2018-08-02,7607.7,1215.45,True,1215.45,True,36.830832999999984,-3.5499999999999545
2018-08-03,7394.499167,1216.3,True,1216.3,True,-213.20083299999988,0.849999999999909
2018-08-04,7247.769167,,True,1214.0833333333333,False,-146.72999999999956,-2.216666666666697
2018-08-05,7011.28,,True,1211.8666666666668,False,-236.48916700000063,-2.2166666666664696
2018-08-06,6988.079167,1209.65,True,1209.65,True,-23.200832999999875,-2.216666666666697
2018-08-07,6993.513333,1212.35,True,1212.35,True,5.434166000000005,2.699999999999818
2018-08-08,6718.23,1209.55,True,1209.55,True,-275.2833330000003,-2.7999999999999545
2018-08-09,6396.7725,1214.35,True,1214.35,True,-321.4574999999995,4.7999999999999545
2018-08-10,6396.494667,1214.4,True,1214.4,True,-0.2778330000001006,0.0500000000001819
2018-08-11,6138.96,,True,1209.7166666666667,False,-257.5346669999999,-4.683333333333394
2018-08-12,6311.131667,,True,1205.0333333333333,False,172.17166699999962,-4.683333333333394
2018-08-13,6347.07,1200.35,True,1200.35,True,35.93833300000006,-4.683333333333394
2018-08-14,6252.13,1197.0,True,1197.0,True,-94.9399999999996,-3.349999999999909
2018-08-15,6362.676923,1182.0,True,1182.0,True,110.54692299999988,-15.0
2018-08-16,6342.629231,1180.4,True,1180.4,True,-20.047692000000097,-1.599999999999909
2018-08-17,6312.75,1178.4,True,1178.4,True,-29.87923099999989,-2.0
2018-08-18,6436.720833,,True,1180.3833333333334,False,123.97083300000031,1.9833333333333485
2018-08-19,6404.063333,,True,1182.3666666666666,False,-32.657500000000255,1.9833333333331211
2018-08-20,6486.58,1184.35,True,1184.35,True,82.51666699999987,1.9833333333333485
2018-08-21,6401.246154,1190.95,True,1190.95,True,-85.33384599999954,6.600000000000136
2018-08-22,6575.229167,1196.65,True,1196.65,True,173.98301300000003,5.7000000000000455
2018-08-23,6354.57,1192.35,True,1192.35,True,-220.6591670000007,-4.300000000000182
2018-08-24,6543.645714,1197.7,True,1197.7,True,189.07571400000052,5.350000000000136
2018-08-25,6719.429231,,True,1201.3375,False,175.78351699999985,3.6375000000000455
2018-08-26,6738.27,,True,1204.975,False,18.840769000000364,3.637499999999818
2018-08-27,6719.266154,,True,1208.6125,False,-19.00384600000052,3.6375000000000455
2018-08-28,7000.04,1212.25,True,1212.25,True,280.77384600000005,3.6375000000000455
2018-08-29,7078.19,1204.2,True,1204.2,True,78.14999999999964,-8.049999999999955
2018-08-30,6932.6625,1197.3,True,1197.3,True,-145.52749999999924,-6.900000000000091
2018-08-31,6981.946154,1202.45,True,1202.45,True,49.28365399999984,5.150000000000091
2018-09-01,7018.78,,True,1201.65,False,36.83384599999954,-0.7999999999999545
2018-09-02,7247.935385,,True,1200.85,False,229.15538500000002,-0.8000000000001819
2018-09-03,7260.949231,1200.05,True,1200.05,True,13.01384599999983,-0.7999999999999545
2018-09-04,7265.08,1190.85,True,1190.85,True,4.130769000000328,-9.200000000000045
2018-09-05,7113.069231,1196.7,True,1196.7,True,-152.01076899999953,5.850000000000136
2018-09-06,6433.271667,1205.15,True,1205.15,True,-679.7975640000004,8.450000000000045
2018-09-07,6501.19,1198.9,True,1198.9,True,67.91833299999962,-6.25
2018-09-08,6366.1075,,True,1198.1333333333334,False,-135.08249999999953,-0.7666666666666515
2018-09-09,6286.425833,,True,1197.3666666666666,False,-79.68166699999983,-0.7666666666668789
2018-09-10,6240.98,1196.6,True,1196.6,True,-45.445833000000675,-0.7666666666666515
2018-09-11,6296.320833,1189.85,True,1189.85,True,55.3408330000002,-6.75
2018-09-12,6273.1375,1195.6,True,1195.6,True,-23.183332999999948,5.75
2018-09-13,6326.04,1209.8,True,1209.8,True,52.902500000000146,14.200000000000045
2018-09-14,6499.0625,1201.95,True,1201.95,True,173.02250000000004,-7.849999999999909
2018-09-15,6518.655,,True,1201.9333333333334,False,19.592499999999745,-0.01666666666665151
2018-09-16,6522.39,,True,1201.9166666666667,False,3.735000000000582,-0.01666666666665151
2018-09-17,6400.600833,1201.9,True,1201.9,True,-121.7891669999999,-0.01666666666665151
2018-09-18,6296.631667,1200.2,True,1200.2,True,-103.96916600000077,-1.7000000000000455
2018-09-19,6342.39,1203.3,True,1203.3,True,45.758333000000675,3.099999999999909
2018-09-20,6418.562667,1208.35,True,1208.35,True,76.17266699999982,5.0499999999999545
2018-09-21,6669.990833,1198.7,True,1198.7,True,251.4281659999997,-9.649999999999864
2018-09-22,6756.12,,True,1200.05,False,86.12916700000005,1.349999999999909
2018-09-23,6710.445,,True,1201.4,False,-45.67500000000018,1.3500000000001364
2018-09-24,6639.304167,1202.75,True,1202.75,True,-71.14083299999947,1.349999999999909
2018-09-25,6583.45,1201.9,True,1201.9,True,-55.854167000000416,-0.849999999999909
2018-09-26,6468.631667,1194.25,True,1194.25,True,-114.81833300000017,-7.650000000000091
2018-09-27,6535.476667,1185.4,True,1185.4,True,66.84500000000025,-8.849999999999909
2018-09-28,6686.08,1187.25,True,1187.25,True,150.60333300000002,1.849999999999909
2018-09-29,6550.474167,,True,1187.95,False,-135.60583299999962,0.7000000000000455
2018-09-30,6593.135,,True,1188.6499999999999,False,42.66083299999991,0.6999999999998181
2018-10-01,6611.02,1189.35,True,1189.35,True,17.88500000000022,0.7000000000000455
2018-10-02,6562.641667,1204.7,True,1204.7,True,-48.378333000000566,15.350000000000136
2018-10-03,6470.4025,1201.2,True,1201.2,True,-92.23916699999972,-3.5
2018-10-04,6483.73,1203.45,True,1203.45,True,13.327499999999418,2.25
2018-10-05,6568.549167,1203.8,True,1203.8,True,84.81916700000056,0.34999999999990905
2018-10-06,6581.486667,,True,1198.1833333333334,False,12.9375,-5.616666666666561
2018-10-07,6573.62,,True,1192.5666666666666,False,-7.866667000000234,-5.616666666666788
2018-10-08,6618.567692,1186.95,True,1186.95,True,44.94769199999973,-5.616666666666561
2018-10-09,6621.711667,1185.55,True,1185.55,True,3.143974999999955,-1.400000000000091
2018-10-10,6626.85,1188.6,True,1188.6,True,5.1383330000007845,3.0499999999999545
2018-10-11,6248.635833,1205.55,True,1205.55,True,-378.2141670000001,16.950000000000045
2018-10-12,6260.530833,1219.75,True,1219.75,True,11.894999999999527,14.200000000000045
2018-10-13,6247.0,,True,1223.15,False,-13.530832999999802,3.400000000000091
2018-10-14,6299.399167,,True,1226.55,False,52.39916699999958,3.3999999999998636
2018-10-15,6452.571667,1229.95,True,1229.95,True,153.17250000000058,3.400000000000091
2018-10-16,6599.17,1230.7,True,1230.7,True,146.5983329999999,0.75
2018-10-17,6596.276154,1229.05,True,1229.05,True,-2.8938459999999395,-1.650000000000091
2018-10-18,6568.040769,1223.0,True,1223.0,True,-28.23538499999995,-6.0499999999999545
2018-10-19,6509.61,1227.85,True,1227.85,True,-58.43076900000051,4.849999999999909
2018-10-20,6488.825833,,True,1226.0,False,-20.784166999999798,-1.849999999999909
2018-10-21,6531.601667,,True,1224.1499999999999,False,42.77583400000003,-1.8500000000001364
2018-10-22,6504.78,1222.3,True,1222.3,True,-26.82166700000016,-1.849999999999909
2018-10-23,6481.426,1235.95,True,1235.95,True,-23.35399999999936,13.650000000000091
2018-10-24,6508.31,1230.55,True,1230.55,True,26.884000000000015,-5.400000000000091
2018-10-25,6489.77,1230.8,True,1230.8,True,-18.539999999999964,0.25
2018-10-26,6473.753333,1233.85,True,1233.85,True,-16.01666700000078,3.0499999999999545
2018-10-27,6465.9175,,True,1232.8333333333333,False,-7.835833000000093,-1.0166666666666515
2018-10-28,6457.21,,True,1231.8166666666666,False,-8.707499999999527,-1.0166666666666515
2018-10-29,6382.668333,1230.8,True,1230.8,True,-74.54166700000042,-1.0166666666666515
2018-10-30,6309.452857,1225.4,True,1225.4,True,-73.2154759999994,-5.399999999999864
2018-10-31,6301.61,1214.95,True,1214.95,True,-7.842857000000549,-10.450000000000045
2018-11-01,6342.280833,1231.15,True,1231.15,True,40.67083300000013,16.200000000000045
2018-11-02,6387.674167,1232.1,True,1232.1,True,45.39333400000032,0.9499999999998181
2018-11-03,6390.42,,True,1232.1499999999999,False,2.745832999999948,0.049999999999954525
2018-11-04,6391.873333,,True,1232.2,False,1.4533329999994749,0.0500000000001819
2018-11-05,6436.965,1232.25,True,1232.25,True,45.0916670000006,0.049999999999954525
2018-11-06,6437.76,1231.6,True,1231.6,True,0.7950000000000728,-0.650000000000091
2018-11-07,6538.79,1229.95,True,1229.95,True,101.02999999999975,-1.6499999999998636
2018-11-08,6486.251667,1224.15,True,1224.15,True,-52.53833299999951,-5.7999999999999545
2018-11-09,6444.97,1211.4,True,1211.4,True,-41.2816670000002,-12.75
2018-11-10,6399.033333,,True,1209.45,False,-45.93666699999994,-1.9500000000000455
2018-11-11,6378.268333,,True,1207.5,False,-20.765000000000327,-1.9500000000000455
2018-11-12,6408.53,1205.55,True,1205.55,True,30.26166699999976,-1.9500000000000455
2018-11-13,6372.063333,1202.1,True,1202.1,True,-36.46666699999969,-3.4500000000000455
2018-11-14,6176.155,1203.25,True,1203.25,True,-195.9083330000003,1.150000000000091
2018-11-15,5756.77,1211.85,True,1211.85,True,-419.3849999999993,8.599999999999909
2018-11-16,5596.1925,1222.4,True,1222.4,True,-160.57750000000033,10.550000000000182
2018-11-17,5558.243333,,True,1222.1333333333334,False,-37.94916699999976,-0.2666666666666515
2018-11-18,5572.44,,True,1221.8666666666666,False,14.196666999999252,-0.2666666666668789
2018-11-19,5303.9425,1221.6,True,1221.6,True,-268.4974999999995,-0.2666666666666515
2018-11-20,4671.97,1223.0,True,1223.0,True,-631.9724999999999,1.400000000000091
2018-11-21,4491.98,1226.1,True,1226.1,True,-179.9900000000007,3.099999999999909
2018-11-22,4548.7975,1227.05,True,1227.05,True,56.81750000000011,0.9500000000000455
2018-11-23,4309.3375,1223.65,True,1223.65,True,-239.46000000000004,-3.3999999999998636
2018-11-24,4352.98,,True,1223.5666666666668,False,43.64249999999993,-0.08333333333325754
2018-11-25,3823.511667,,True,1223.4833333333333,False,-529.4683329999993,-0.08333333333348492
2018-11-26,3920.536667,1223.4,True,1223.4,True,97.02499999999964,-0.08333333333325754
2018-11-27,3793.35,1221.2,True,1221.2,True,-127.18666699999994,-2.2000000000000455
2018-11-28,4103.453846,1213.25,True,1213.25,True,310.10384600000043,-7.9500000000000455
2018-11-29,4263.783333,1226.25,True,1226.25,True,160.32948699999997,13.0
2018-11-30,4278.77,1217.55,True,1217.55,True,14.986667000000125,-8.700000000000045
2018-12-01,4116.7775,,True,1221.8,False,-161.9925000000003,4.25
2018-12-02,4167.546667,,True,1226.05,False,50.76916699999947,4.25
2018-12-03,4140.6,1230.3,True,1230.3,True,-26.946666999999252,4.25
2018-12-04,3961.493333,1240.3,True,1240.3,True,-179.10666700000047,10.0
2018-12-05,3858.349167,1235.9,True,1235.9,True,-103.14416600000004,-4.399999999999864
2018-12-06,3744.98,1242.55,True,1242.55,True,-113.36916699999983,6.649999999999864
2018-12-07,3405.643333,1243.3,True,1243.3,True,-339.33666700000003,0.75
2018-12-08,3435.34,,True,1243.9833333333333,False,29.69666700000016,0.683333333333394
2018-12-09,3453.66,,True,1244.6666666666665,False,18.31999999999971,0.6833333333331666
2018-12-10,3523.96,1245.35,True,1245.35,True,70.30000000000018,0.683333333333394
2018-12-11,3426.19,1245.3,True,1245.3,True,-97.76999999999998,-0.049999999999954525
2018-12-12,3407.28,1245.75,True,1245.75,True,-18.909999999999854,0.4500000000000455
2018-12-13,3406.7625,1242.75,True,1242.75,True,-0.517500000000382,-3.0
2018-12-14,3278.374167,1235.35,True,1235.35,True,-128.38833299999988,-7.400000000000091
2018-12-15,3242.42,,True,1237.45,False,-35.95416699999987,2.1000000000001364
2018-12-16,3271.238333,,True,1239.55,False,28.81833299999971,2.099999999999909
2018-12-17,3392.405,1241.65,True,1241.65,True,121.16666700000042,2.1000000000001364
2018-12-18,3556.54,1246.3,True,1246.3,True,164.13499999999976,4.649999999999864
2018-12-19,3808.0425,1255.0,True,1255.0,True,251.50250000000005,8.700000000000045
2018-12-20,3982.850833,1259.75,True,1259.75,True,174.80833299999995,4.75
2018-12-21,4135.19,1258.15,True,1258.15,True,152.33916699999963,-1.599999999999909
2018-12-22,3910.973333,,True,1259.7916666666667,False,-224.2166669999997,1.6416666666666515
2018-12-23,4027.478333,,True,1261.4333333333334,False,116.50500000000011,1.6416666666666515
2018-12-24,3995.17,,True,1263.075,False,-32.30833299999995,1.6416666666666515
2018-12-25,3813.88,,True,1264.7166666666667,False,-181.28999999999996,1.6416666666666515
2018-12-26,3825.379167,,True,1266.3583333333333,False,11.499166999999943,1.6416666666666515
2018-12-27,3848.21,1268.0,True,1268.0,True,22.830832999999984,1.6416666666666515
2018-12-28,3743.905,1279.0,True,1279.0,True,-104.30499999999984,11.0
2018-12-29,3912.285833,,True,1279.78,False,168.3808329999997,0.7799999999999727
2018-12-30,3770.36,,True,1280.56,False,-141.92583299999978,0.7799999999999727
2018-12-31,3791.545833,,True,1281.3400000000001,False,21.185833000000002,0.7800000000002001
2019-01-01,3752.271667,,True,1282.1200000000001,False,-39.27416600000015,0.7799999999999727
2019-01-02,3855.88,1282.9,True,1282.9,True,103.60833300000013,0.7799999999999727
2019-01-03,3865.7975,1290.45,True,1290.45,True,9.917500000000018,7.5499999999999545
2019-01-04,3822.626667,1279.9,True,1279.9,True,-43.17083300000013,-10.549999999999955
2019-01-05,3856.62,,True,1284.0,False,33.99333299999989,4.099999999999909
2019-01-06,3920.456667,,True,1288.1000000000001,False,63.836667000000034,4.100000000000136
2019-01-07,4036.093333,1292.2,True,1292.2,True,115.63666599999988,4.099999999999909
2019-01-08,4032.25,1286.45,True,1286.45,True,-3.8433329999998023,-5.75
2019-01-09,4034.138333,1288.6,True,1288.6,True,1.888332999999875,2.1499999999998636
2019-01-10,3812.585833,1291.9,True,1291.9,True,-221.55249999999978,3.300000000000182
2019-01-11,3646.25,1288.95,True,1288.95,True,-166.3358330000001,-2.9500000000000455
2019-01-12,3646.345833,,True,1290.2166666666667,False,0.09583299999985684,1.2666666666666515
2019-01-13,3599.841667,,True,1291.4833333333333,False,-46.504165999999714,1.2666666666666515
2019-01-14,3531.96,1292.75,True,1292.75,True,-67.8816670000001,1.2666666666666515
2019-01-15,3656.785,1294.4,True,1294.4,True,124.82499999999982,1.650000000000091
2019-01-16,3621.270833,1292.3,True,1292.3,True,-35.514166999999816,-2.1000000000001364
2019-01-17,3621.43,1290.7,True,1290.7,True,0.15916699999979755,-1.599999999999909
2019-01-18,3632.395,1284.2,True,1284.2,True,10.965000000000146,-6.5
2019-01-19,3690.523333,,True,1282.65,False,58.12833300000011,-1.5499999999999545
2019-01-20,3703.98,,True,1281.1,False,13.456666999999925,-1.550000000000182
2019-01-21,3548.4275,1279.55,True,1279.55,True,-155.55250000000024,-1.5499999999999545
2019-01-22,3540.02,1282.1,True,1282.1,True,-8.4074999999998,2.5499999999999545
2019-01-23,3587.35,1279.8,True,1279.8,True,47.32999999999993,-2.2999999999999545
2019-01-24,3566.4,1283.7,True,1283.7,True,-20.949999999999818,3.900000000000091
2019-01-25,3586.25,1293.9,True,1293.9,True,19.84999999999991,10.200000000000045
2019-01-26,3577.79,,True,1296.65,False,-8.460000000000036,2.75
2019-01-27,3576.3,,True,1299.4,False,-1.4899999999997817,2.75
2019-01-28,3554.5,1302.15,True,1302.15,True,-21.800000000000182,2.75
2019-01-29,3448.58,1307.55,True,1307.55,True,-105.92000000000007,5.399999999999864
2019-01-30,3421.6,1310.7,True,1310.7,True,-26.980000000000018,3.150000000000091
2019-01-31,3470.0,1323.25,True,1323.25,True,48.40000000000009,12.549999999999955
2019-02-01,3444.81,1318.7,True,1318.7,True,-25.190000000000055,-4.5499999999999545
2019-02-02,3475.33,,True,1316.5166666666667,False,30.519999999999982,-2.183333333333394
2019-02-03,3506.22,,True,1314.3333333333335,False,30.889999999999873,-2.1833333333331666
2019-02-04,3456.02,1312.15,True,1312.15,True,-50.19999999999982,-2.183333333333394
2019-02-05,3452.35,1314.2,True,1314.2,True,-3.6700000000000728,2.0499999999999545
2019-02-06,3467.34,1312.4,True,1312.4,True,14.990000000000236,-1.7999999999999545
2019-02-07,3405.7,1310.0,True,1310.0,True,-61.64000000000033,-2.400000000000091
2019-02-08,3394.76,1314.85,True,1314.85,True,-10.9399999999996,4.849999999999909
2019-02-09,3661.08,,True,1312.0333333333333,False,266.3199999999997,-2.816666666666606
2019-02-10,3664.38,,True,1309.2166666666667,False,3.300000000000182,-2.816666666666606
2019-02-11,3686.29,1306.4,True,1306.4,True,21.909999999999854,-2.816666666666606
2019-02-12,3629.47,1310.0,True,1310.0,True,-56.820000000000164,3.599999999999909
2019-02-13,3632.42,1312.8,True,1312.8,True,2.950000000000273,2.7999999999999545
2019-02-14,3614.5,1311.45,True,1311.45,True,-17.920000000000073,-1.349999999999909
2019-02-15,3600.31,1316.55,True,1316.55,True,-14.190000000000055,5.099999999999909
2019-02-16,3608.2,,True,1319.5333333333333,False,7.889999999999873,2.9833333333333485
2019-02-17,3619.55,,True,1322.5166666666667,False,11.350000000000364,2.9833333333333485
2019-02-18,3670.74,1325.5,True,1325.5,True,51.1899999999996,2.9833333333333485
2019-02-19,3910.8,1334.15,True,1334.15,True,240.0600000000004,8.650000000000091
2019-02-20,3926.53,1343.75,True,1343.75,True,15.730000000000018,9.599999999999909
2019-02-21,3987.18,1331.25,True,1331.25,True,60.649999999999636,-12.5
2019-02-22,3944.88,1329.05,True,1329.05,True,-42.29999999999973,-2.2000000000000455
2019-02-23,3983.48,,True,1329.7166666666667,False,38.59999999999991,0.6666666666667425
2019-02-24,4139.6,,True,1330.3833333333332,False,156.12000000000035,0.6666666666665151
2019-02-25,3766.89,1331.05,True,1331.05,True,-372.7100000000005,0.6666666666667425
2019-02-26,3848.33,1325.05,True,1325.05,True,81.44000000000005,-6.0
2019-02-27,3831.45,1322.85,True,1322.85,True,-16.88000000000011,-2.2000000000000455
2019-02-28,3833.23,1319.15,True,1319.15,True,1.7800000000002,-3.699999999999818
2019-03-01,3850.08,1311.95,True,1311.95,True,16.84999999999991,-7.2000000000000455
2019-03-02,3834.62,,True,1303.1000000000001,False,-15.460000000000036,-8.849999999999909
2019-03-03,3831.44,,True,1294.25,False,-3.1799999999998363,-8.850000000000136
2019-03-04,3814.58,1285.4,True,1285.4,True,-16.860000000000127,-8.849999999999909
2019-03-05,3730.98,1283.8,True,1283.8,True,-83.59999999999991,-1.6000000000001364
2019-03-06,3872.25,1285.85,True,1285.85,True,141.26999999999998,2.0499999999999545
2019-03-07,3876.85,1285.3,True,1285.3,True,4.599999999999909,-0.5499999999999545
2019-03-08,3886.82,1296.75,True,1296.75,True,9.970000000000255,11.450000000000045
2019-03-09,3875.96,,True,1295.4166666666667,False,-10.860000000000127,-1.3333333333332575
2019-03-10,3950.56,,True,1294.0833333333333,False,74.59999999999991,-1.333333333333485
2019-03-11,3928.17,1292.75,True,1292.75,True,-22.389999999999873,-1.3333333333332575
2019-03-12,3881.09,1297.05,True,1297.05,True,-47.07999999999993,4.2999999999999545
2019-03-13,3892.51,1306.95,True,1306.95,True,11.420000000000073,9.900000000000091
2019-03-14,3877.77,1295.55,True,1295.55,True,-14.740000000000236,-11.400000000000091
2019-03-15,3885.21,1303.5,True,1303.5,True,7.440000000000055,7.9500000000000455
2019-03-16,3936.5,,True,1304.2,False,51.289999999999964,0.7000000000000455
2019-03-17,4015.95,,True,1304.8999999999999,False,79.44999999999982,0.6999999999998181
2019-03-18,3994.92,1305.6,True,1305.6,True,-21.029999999999745,0.7000000000000455
2019-03-19,3998.77,1307.7,True,1307.7,True,3.849999999999909,2.1000000000001364
2019-03-20,4029.11,1303.7,True,1303.7,True,30.340000000000146,-4.0
2019-03-21,4056.4,1309.6,True,1309.6,True,27.289999999999964,5.899999999999864
2019-03-22,3992.34,1311.3,True,1311.3,True,-64.05999999999995,1.7000000000000455
2019-03-23,3999.06,,True,1314.05,False,6.7199999999998,2.75
2019-03-24,4011.92,,True,1316.8,False,12.860000000000127,2.75
2019-03-25,3994.11,1319.55,True,1319.55,True,-17.809999999999945,2.75
2019-03-26,3935.89,1316.3,True,1316.3,True,-58.220000000000255,-3.25
2019-03-27,3947.74,1309.7,True,1309.7,True,11.849999999999909,-6.599999999999909
2019-03-28,4048.51,1295.15,True,1295.15,True,100.77000000000044,-14.549999999999955
2019-03-29,4037.37,1295.4,True,1295.4,True,-11.140000000000327,0.25
2019-03-30,4115.55,,True,1294.7666666666667,False,78.18000000000029,-0.6333333333334394
2019-03-31,4114.44,,True,1294.1333333333334,False,-1.110000000000582,-0.6333333333332121
2019-04-01,4114.16,1293.5,True,1293.5,True,-0.27999999999974534,-0.6333333333334394
2019-04-02,4152.53,1290.3,True,1290.3,True,38.36999999999989,-3.2000000000000455
2019-04-03,4882.88,1290.45,True,1290.45,True,730.3500000000004,0.15000000000009095
2019-04-04,4959.81,1283.15,True,1283.15,True,76.93000000000029,-7.2999999999999545
2019-04-05,4911.24,1288.45,True,1288.45,True,-48.57000000000062,5.2999999999999545
2019-04-06,5028.77,,True,1292.3,False,117.53000000000065,3.849999999999909
2019-04-07,5053.52,,True,1296.15,False,24.75,3.8500000000001364
2019-04-08,5189.39,1300.0,True,1300.0,True,135.8699999999999,3.849999999999909
2019-04-09,5268.71,1303.0,True,1303.0,True,79.31999999999971,3.0
2019-04-10,5175.81,1305.45,True,1305.45,True,-92.89999999999964,2.4500000000000455
2019-04-11,5310.18,1298.8,True,1298.8,True,134.3699999999999,-6.650000000000091
2019-04-12,5035.02,1294.3,True,1294.3,True,-275.15999999999985,-4.5
2019-04-13,5072.85,,True,1291.4166666666667,False,37.82999999999993,-2.883333333333212
2019-04-14,5064.62,,True,1288.5333333333333,False,-8.230000000000473,-2.8833333333334394
2019-04-15,5152.51,1285.65,True,1285.65,True,87.89000000000033,-2.883333333333212
2019-04-16,5036.18,1276.35,True,1276.35,True,-116.32999999999993,-9.300000000000182
2019-04-17,5196.65,1275.85,True,1275.85,True,160.46999999999935,-0.5
2019-04-18,5220.37,1275.7,True,1275.7,True,23.720000000000255,-0.14999999999986358
2019-04-19,5276.31,,True,1274.46,False,55.94000000000051,-1.240000000000009
2019-04-20,5277.04,,True,1273.22,False,0.7299999999995634,-1.240000000000009
2019-04-21,5309.28,,True,1271.98,False,32.23999999999978,-1.240000000000009
2019-04-22,5281.83,,True,1270.74,False,-27.449999999999818,-1.240000000000009
2019-04-23,5377.19,1269.5,True,1269.5,True,95.35999999999967,-1.240000000000009
2019-04-24,5518.16,1271.65,True,1271.65,True,140.97000000000025,2.150000000000091
2019-04-25,5434.19,1280.8,True,1280.8,True,-83.97000000000025,9.149999999999864
2019-04-26,5195.61,1284.2,True,1284.2,True,-238.57999999999993,3.400000000000091
2019-04-27,5292.83,,True,1282.6333333333334,False,97.22000000000025,-1.566666666666606
2019-04-28,5280.19,,True,1281.0666666666666,False,-12.640000000000327,-1.5666666666668334
2019-04-29,5301.29,1279.5,True,1279.5,True,21.100000000000364,-1.566666666666606
2019-04-30,5260.65,1282.3,True,1282.3,True,-40.64000000000033,2.7999999999999545
2019-05-01,5269.79,1283.8,True,1283.8,True,9.140000000000327,1.5
2019-05-02,5326.67,1270.95,True,1270.95,True,56.88000000000011,-12.849999999999909
2019-05-03,5390.16,1278.55,True,1278.55,True,63.48999999999978,7.599999999999909
2019-05-04,5657.14,,True,1279.2125,False,266.9800000000005,0.6625000000001364
2019-05-05,5771.08,,True,1279.875,False,113.9399999999996,0.662499999999909
2019-05-06,5717.66,,True,1280.5375,False,-53.42000000000007,0.662499999999909
2019-05-07,5684.47,1281.2,True,1281.2,True,-33.1899999999996,0.6625000000001364
2019-05-08,5755.72,1285.2,True,1285.2,True,71.25,4.0
2019-05-09,5936.72,1286.1,True,1286.1,True,181.0,0.8999999999998636
2019-05-10,6146.91,1287.1,True,1287.1,True,210.1899999999996,1.0
2019-05-11,6348.02,,True,1289.9333333333332,False,201.11000000000058,2.8333333333332575
2019-05-12,7248.31,,True,1292.7666666666667,False,900.29,2.833333333333485
2019-05-13,6978.63,1295.6,True,1295.6,True,-269.6800000000003,2.8333333333332575
2019-05-14,7823.11,1298.4,True,1298.4,True,844.4799999999996,2.800000000000182
2019-05-15,7992.69,1299.1,True,1299.1,True,169.57999999999993,0.6999999999998181
2019-05-16,8206.9,1291.7,True,1291.7,True,214.21000000000004,-7.399999999999864
2019-05-17,7885.96,1280.8,True,1280.8,True,-320.9399999999996,-10.900000000000091
2019-05-18,7362.22,,True,1279.4833333333333,False,-523.7399999999998,-1.316666666666606
2019-05-19,7265.05,,True,1278.1666666666665,False,-97.17000000000007,-1.3166666666668334
