,idx,btc,gold_inter,gold
2876,2876,476.0448553635413,4986.746686831334,4986.746686831334
2877,2877,141.09508051545603,4995.877272886902,4995.877272886902
2878,2878,273.05442736024736,4740.46896244592,4740.46896244592
2879,2879,437.4109480936849,4690.0288147440215,4690.0288147440215
2880,2880,811.9699756932829,3651.186458536964,3651.186458536964
2881,2881,1053.5138601780388,4455.266252731808,4455.266252731808
2882,2882,1349.6366169130915,3171.2599952556848,3171.2599952556848
2883,2883,1954.2162181059248,4996.348618256381,4996.348618256381
2884,2884,1919.486139579226,4725.921162341607,4725.921162341607
2885,2885,1991.76625069808,4992.03939968078,4992.03939968078
2886,2886,1908.792675505332,4983.511488414648,4983.511488414648
2887,2887,1990.8729018251192,4361.485971095513,4361.485971095513
2888,2888,1922.5257445773364,3803.308400975092,3803.308400975092
2889,2889,1957.052132752011,2227.816279952738,2227.816279952738
2890,2890,2022.45280756882,1392.647281233324,1392.647281233324
2891,2891,1871.798557438069,1152.5235462138162,1152.5235462138162
2892,2892,1688.8274718189475,112.23371400560488,112.23371400560488
2893,2893,1681.4740839295043,1392.5641210423053,1392.5641210423053
2894,2894,1597.3121940028086,1172.2849432286318,1172.2849432286318
2895,2895,1706.5737855225827,886.5016749563713,886.5016749563713
2896,2896,1980.752232820775,428.0768167032538,428.0768167032538
2897,2897,1991.5588782732125,351.62003304366806,351.62003304366806
2898,2898,2007.3014520245365,269.24202123848283,269.24202123848283
2899,2899,2003.2195981402945,466.6080083284438,466.6080083284438
2900,2900,2036.3388137061352,222.2074723527396,222.2074723527396
2901,2901,1898.9039310651256,230.0031608156592,230.0031608156592
2902,2902,1444.9199550182432,367.3857418907239,367.3857418907239
2903,2903,219.4214305339524,665.2924822967541,665.2924822967541
2904,2904,343.3537069120512,643.725161028156,643.725161028156
2905,2905,239.28834590779,1120.387059477116,1120.387059477116
2906,2906,249.02572306843172,745.8948770962337,745.8948770962337
2907,2907,259.9102851790406,413.9381341101498,413.9381341101498
2908,2908,322.9810730806988,1335.1810934605423,1335.1810934605423
2909,2909,420.9264332759258,2144.817633348621,2144.817633348621
2910,2910,562.9085810846825,4932.718309467205,4932.718309467205
2911,2911,967.941804631052,4987.084665965274,4987.084665965274
2912,2912,762.7918931361303,4945.173427386005,4945.173427386005
2913,2913,1039.992215596472,4996.921573083265,4996.921573083265
2914,2914,782.0814672932511,4984.193539371512,4984.193539371512
2915,2915,372.2353514287154,4773.581456502869,4773.581456502869
2916,2916,105.96279667911654,4890.456151188558,4890.456151188558
2917,2917,307.01430982310416,4997.432098865885,4997.432098865885
2918,2918,0.0539805679841833,4622.766830606077,4622.766830606077
2919,2919,66.94079625088344,4993.61200177785,4993.61200177785
2920,2920,61.33066692235907,4872.054812126766,4872.054812126766
2921,2921,152.4367558415028,4216.676091988211,4216.676091988211
2922,2922,133.30022134051904,3821.677892117674,3821.677892117674
2923,2923,206.02867769367265,2350.8476788515186,2350.8476788515186
2924,2924,211.81126550691408,4229.950078479887,4229.950078479887
2925,2925,218.7070725946126,3608.572857755534,3608.572857755534
2926,2926,177.10982679669053,2499.876202620669,2499.876202620669
2927,2927,271.27159274367654,1713.5305808434352,1713.5305808434352
2928,2928,331.6824797613837,312.51288075225403,312.51288075225403
2929,2929,199.2679892800422,1646.563847296872,1646.563847296872
2930,2930,437.4692709336316,4401.164269669406,4401.164269669406
2931,2931,865.6462896872894,2707.3091126782056,2707.3091126782056
2932,2932,1613.8745950227403,965.3095618000816,965.3095618000816
2933,2933,1975.760260973784,1366.2887237982798,1366.2887237982798
2934,2934,1994.104497486655,2423.5088263115963,2423.5088263115963
2935,2935,1975.2642385841573,4938.700946776073,4938.700946776073
2936,2936,1900.731099745671,4843.115790655203,4843.115790655203
2937,2937,1595.5212795105465,3807.599844188186,3807.599844188186
2938,2938,660.5730174173943,4491.017142930252,4491.017142930252
2939,2939,276.10649290643346,4929.491885246051,4929.491885246051
2940,2940,328.8675729648404,4981.1164271873095,4981.1164271873095
2941,2941,6.632415790039334,4714.551349194403,4714.551349194403
2942,2942,175.70867429258266,4761.930366002082,4761.930366002082
2943,2943,86.01065541944973,4997.567563789366,4997.567563789366
2944,2944,403.0695661116128,4943.909671046106,4943.909671046106
2945,2945,1024.5183827069727,4245.077550128822,4245.077550128822
2946,2946,1696.5511189377344,3737.861570921592,3737.861570921592
2947,2947,1811.5536226739637,2797.949394426895,2797.949394426895
2948,2948,2027.2491030658748,1548.4614773205317,1548.4614773205317
2949,2949,1957.4437804625409,977.9905988647912,977.9905988647912
2950,2950,1950.212849799804,2587.9845205800907,2587.9845205800907
2951,2951,1971.1870876180435,3648.8302163245567,3648.8302163245567
2952,2952,1954.309810226408,4771.614687860238,4771.614687860238
2953,2953,1816.8127398120605,4994.016250383594,4994.016250383594
2954,2954,1669.9303435350555,4907.646381214826,4907.646381214826
2955,2955,1337.9274949748142,4939.834810552508,4939.834810552508
2956,2956,1417.8820290193687,4988.4729498769775,4988.4729498769775
2957,2957,1085.9141093819846,4986.033477870051,4986.033477870051
2958,2958,1225.1839907717276,4972.316623703513,4972.316623703513
2959,2959,1616.4675471368714,4987.628619389699,4987.628619389699
2960,2960,2041.6077326199663,4987.317574755213,4987.317574755213
2961,2961,1992.030757502158,4999.315110635162,4999.315110635162
2962,2962,1993.7648817471843,4089.0673093188025,4089.0673093188025
2963,2963,1820.7581411860288,2809.7923099613035,2809.7923099613035
2964,2964,1985.2985482699617,11.985705933512302,11.985705933512302
2965,2965,1274.496014949753,66.75103364052804,66.75103364052804
2966,2966,247.5321874620172,2001.7378662326923,2001.7378662326923
2967,2967,259.21662526636646,4914.851901929498,4914.851901929498
2968,2968,257.214040568647,4490.101924220411,4490.101924220411
2969,2969,281.8515005333072,4879.342827291488,4879.342827291488
2970,2970,370.5079673472754,4985.169890051013,4985.169890051013
2971,2971,1201.1156234246637,4935.52034632244,4935.52034632244
2972,2972,420.7467380494762,4972.566821362611,4972.566821362611
2973,2973,278.40691270727365,4960.513676420758,4960.513676420758
2974,2974,150.79332968370943,4530.56933267202,4530.56933267202
2975,2975,109.8785023853838,4014.369285540375,4014.369285540375
2976,2976,196.25340393699628,3207.5185783500533,3207.5185783500533
2977,2977,75.23110847790409,3610.5651984554775,3610.5651984554775
2978,2978,81.2832841451893,2879.310813538144,2879.310813538144
2979,2979,128.36781313737302,1406.427372639882,1406.427372639882
2980,2980,98.01328967867634,1002.1993243485103,1002.1993243485103
2981,2981,142.49860197042645,3091.200029861276,3091.200029861276
2982,2982,89.01865848959419,4949.652873954592,4949.652873954592
2983,2983,8.763463527837752,4930.149252628937,4930.149252628937
2984,2984,329.3692494125976,4910.9894175140325,4910.9894175140325
2985,2985,1431.9001352492626,4983.965690307653,4983.965690307653
2986,2986,1124.3637311819216,4994.13797834577,4994.13797834577
2987,2987,297.46365894342154,4971.457926096196,4971.457926096196
2988,2988,339.74944873783403,4965.974179835217,4965.974179835217
2989,2989,118.7082719199388,4975.608641431207,4975.608641431207
2990,2990,74.77295774328098,4917.660213495804,4917.660213495804
2991,2991,125.63859864950238,4488.4988268066345,4488.4988268066345
2992,2992,381.0386831144472,4310.250601259451,4310.250601259451
2993,2993,956.5772573460304,4484.06014553518,4484.06014553518
2994,2994,1954.572315095491,4315.704483564097,4315.704483564097
2995,2995,1975.8296459295532,4991.535361060982,4991.535361060982
2996,2996,1665.4811384624018,3788.400074465275,3788.400074465275
2997,2997,1447.5166649079658,874.7945430047982,874.7945430047982
2998,2998,1041.2575150572914,3647.110826049301,3647.110826049301
2999,2999,133.0506055801728,1390.7195987149134,1390.7195987149134
3000,3000,115.51871537069074,2675.860299110912,2675.860299110912
3001,3001,24.644253955836973,2123.226588357801,2123.226588357801
3002,3002,347.4126743635739,1918.5206635621496,1918.5206635621496
3003,3003,757.5620762407382,2400.7056732354367,2400.7056732354367
3004,3004,195.35682941399864,2160.5302110210846,2160.5302110210846
3005,3005,440.72824585544936,1805.473988255876,1805.473988255876
3006,3006,7.749265418316339,770.9400175231821,770.9400175231821
3007,3007,354.8513980392394,129.75995964319532,129.75995964319532
3008,3008,1161.776502505058,508.2913013932688,508.2913013932688
3009,3009,1910.477755483444,1414.4844630445234,1414.4844630445234
3010,3010,1990.230067240377,852.7141632855017,852.7141632855017
3011,3011,1736.0880959886597,398.3075943706005,398.3075943706005
3012,3012,1933.514178325807,671.5428057807737,671.5428057807737
3013,3013,1917.0841418234115,1501.2330306935955,1501.2330306935955
3014,3014,2057.6542258785385,1901.358640589682,1901.358640589682
3015,3015,1991.4120952593453,2589.8486423056224,2589.8486423056224
3016,3016,1980.4347930244824,4265.949716983585,4265.949716983585
3017,3017,1847.5243516506448,4976.3996669446005,4976.3996669446005
3018,3018,1576.4254196722118,4992.667105856386,4992.667105856386
3019,3019,976.6323195523378,4972.054290664108,4972.054290664108
3020,3020,129.14202869138683,4619.821558626074,4619.821558626074
3021,3021,791.3352049673122,4185.503222948867,4185.503222948867
3022,3022,757.416693417144,3792.773383783076,3792.773383783076
3023,3023,973.9886167395364,3872.383608886552,3872.383608886552
3024,3024,1009.5141570220112,3389.6926437250363,3389.6926437250363
3025,3025,1166.6502829436963,2071.4542201771696,2071.4542201771696
3026,3026,1034.1345621535415,3113.9477720646405,3113.9477720646405
3027,3027,939.6576790996857,3298.6456961818017,3298.6456961818017
3028,3028,740.3629762366413,4995.9452763034615,4995.9452763034615
3029,3029,823.7137625610816,4988.953575784282,4988.953575784282
3030,3030,971.500457087712,4998.41434090069,4998.41434090069
3031,3031,1140.6807359825257,4998.708681754264,4998.708681754264
3032,3032,1034.9790150300105,4997.00790342237,4997.00790342237
3033,3033,1382.828864330165,4995.147711185397,4995.147711185397
3034,3034,1975.6004825488696,4071.6882177372568,4071.6882177372568
3035,3035,1990.2824735361496,700.5999533764066,700.5999533764066
3036,3036,1868.4950005050048,2006.246282965228,2006.246282965228
3037,3037,1595.6814965194706,2555.3250700185067,2555.3250700185067
3038,3038,495.0504080851719,1913.324864604688,1913.324864604688
3039,3039,356.9271232269341,1604.081227689036,1604.081227689036
3040,3040,62.65089400446814,2033.5807515656093,2033.5807515656093
3041,3041,19.39825427354709,2307.99060009173,2307.99060009173
3042,3042,131.81041386279668,2825.767035576393,2825.767035576393
3043,3043,463.57174471204826,2825.856344305216,2825.856344305216
3044,3044,323.50788713854183,2831.4946972921293,2831.4946972921293
3045,3045,778.6411958517464,2384.5352423145787,2384.5352423145787
3046,3046,1726.9715402650586,954.949533097658,954.949533097658
3047,3047,1932.8826604071853,992.1494398723704,992.1494398723704
3048,3048,1955.526298686676,876.9202388350068,876.9202388350068
3049,3049,1962.1202127704487,841.808770247224,841.808770247224
3050,3050,2062.850540716169,201.986440768126,201.986440768126
3051,3051,2020.709643052679,3704.728783988104,3704.728783988104
3052,3052,1993.7472151254176,2685.754071425736,2685.754071425736
3053,3053,1891.520085772158,4447.515069650659,4447.515069650659
3054,3054,1984.008128604316,2126.001319493668,2126.001319493668
3055,3055,1966.4444502303877,4504.663875392801,4504.663875392801
3056,3056,1943.735009891192,3702.091667332154,3702.091667332154
3057,3057,1838.688681993965,2428.7674345057044,2428.7674345057044
3058,3058,1781.328620449916,1024.5764169491283,1024.5764169491283
3059,3059,1613.7709356564558,2561.501659825824,2561.501659825824
3060,3060,941.213026792538,4964.136948334371,4964.136948334371
3061,3061,228.4790163522949,4836.013117769227,4836.013117769227
3062,3062,136.66559673405197,4790.22432922127,4790.22432922127
3063,3063,502.1919833593169,4990.909360564018,4990.909360564018
3064,3064,623.6742566933154,4902.355693720635,4902.355693720635
3065,3065,1199.3300202134756,4970.938828513859,4970.938828513859
3066,3066,1267.0288297120328,4983.9010707258985,4983.9010707258985
3067,3067,991.6985270714666,4980.813204643226,4980.813204643226
3068,3068,255.69984404526943,4957.808245493526,4957.808245493526
3069,3069,255.13379452345012,4938.52825531502,4938.52825531502
3070,3070,175.52012679887852,4380.07835837535,4380.07835837535
3071,3071,301.6692943287483,2626.9210745367527,2626.9210745367527
3072,3072,180.2708907170923,4055.629951384868,4055.629951384868
3073,3073,78.68774717424225,4924.614563224652,4924.614563224652
3074,3074,338.9112487187864,3490.216589787486,3490.216589787486
3075,3075,1037.183091062007,301.1782808375336,301.1782808375336
3076,3076,1996.0722044166164,614.4865944279887,614.4865944279887
3077,3077,2026.057316226715,155.878688061767,155.878688061767
3078,3078,2021.201396787799,526.9466026146885,526.9466026146885
3079,3079,1748.0390856194283,3299.582022334652,3299.582022334652
3080,3080,1521.359284823269,4941.808957860095,4941.808957860095
3081,3081,585.8365990120709,4906.638923245747,4906.638923245747
3082,3082,64.76192877614461,3735.1502336290287,3735.1502336290287
3083,3083,319.8677308552652,4377.615796725923,4377.615796725923
3084,3084,1154.1934931770215,3241.0567437681134,3241.0567437681134
3085,3085,1952.343862097968,4584.853279685056,4584.853279685056
3086,3086,1750.3159124460446,4684.251753352748,4684.251753352748
3087,3087,1683.662904480704,4934.122819970773,4934.122819970773
3088,3088,1362.2975784635091,4924.583972170466,4924.583972170466
3089,3089,1594.7576667722874,4923.228968556579,4923.228968556579
3090,3090,1726.9365104790188,3981.7575284396494,3981.7575284396494
3091,3091,1754.9715613218527,1098.70712022302,1098.70712022302
3092,3092,1973.345634162138,4337.357310590135,4337.357310590135
3093,3093,1940.0333493385476,4999.56045562792,4999.56045562792
3094,3094,1568.9940752074451,4994.702601929344,4994.702601929344
3095,3095,1498.3961780906673,4966.068497557959,4966.068497557959
3096,3096,1861.4273671035328,4998.580322813652,4998.580322813652
3097,3097,2007.9222737392831,4951.516126914799,4951.516126914799
3098,3098,1986.8012671670808,4999.330976231551,4999.330976231551
3099,3099,2027.4967808317356,4569.213914590473,4569.213914590473
3100,3100,1993.7108486845991,4981.131078351977,4981.131078351977
3101,3101,2011.4303873952072,4215.777144102238,4215.777144102238
3102,3102,1960.04264078334,4940.417714977677,4940.417714977677
3103,3103,1992.494847394389,4999.346006185783,4999.346006185783
3104,3104,1860.005955224016,4994.703950525344,4994.703950525344
3105,3105,1559.8311603478978,4985.779827209171,4985.779827209171
3106,3106,759.2866121566481,4993.422628337848,4993.422628337848
3107,3107,367.4673423265325,4986.713480814791,4986.713480814791
3108,3108,227.0598674031089,4985.663507941818,4985.663507941818
3109,3109,206.51097388093112,4965.359828739571,4965.359828739571
3110,3110,283.4532610281667,4915.194929953255,4915.194929953255
3111,3111,38.6827287210636,4999.601874208947,4999.601874208947
3112,3112,263.38270021991224,4939.686980559428,4939.686980559428
3113,3113,623.0089288493882,3694.8624338574127,3694.8624338574127
3114,3114,1726.8322277570855,1773.9469191539615,1773.9469191539615
3115,3115,1691.1878136995313,1414.8027716136626,1414.8027716136626
3116,3116,2023.3215318617424,2089.464982953729,2089.464982953729
3117,3117,1994.918802676601,4023.2012562757513,4023.2012562757513
3118,3118,1988.2141265991545,4867.049808712965,4867.049808712965
3119,3119,1760.772076789269,4245.24304074682,4245.24304074682
3120,3120,1022.9899212611635,4971.970455615015,4971.970455615015
3121,3121,806.0761252017144,4982.4965860300335,4982.4965860300335
3122,3122,681.241025686384,4934.453159479879,4934.453159479879
3123,3123,646.4928208231206,4488.915323851733,4488.915323851733
3124,3124,343.5591414658598,4993.630501188254,4993.630501188254
3125,3125,121.69872178656009,4254.578106323963,4254.578106323963
3126,3126,196.73165834933897,2668.4962105769278,2668.4962105769278
3127,3127,184.97046972787496,1158.2265612415576,1158.2265612415576
3128,3128,289.9765723971615,3808.031309355757,3808.031309355757
3129,3129,248.63736149020664,4644.973287397787,4644.973287397787
3130,3130,295.92881498229224,4975.819731649737,4975.819731649737
3131,3131,204.54903643891288,4919.947082271209,4919.947082271209
3132,3132,134.57125298994885,4999.223290261039,4999.223290261039
3133,3133,296.99464650667124,4995.691756812463,4995.691756812463
3134,3134,899.4717927901659,4712.36370428942,4712.36370428942
3135,3135,1561.6797850888224,4964.576642680859,4964.576642680859
3136,3136,1431.4591581429604,4998.868724839048,4998.868724839048
3137,3137,1896.4591118367523,4950.620072246233,4950.620072246233
3138,3138,1155.294593078698,4999.459346787887,4999.459346787887
3139,3139,230.79878572120148,4797.350320363237,4797.350320363237
3140,3140,247.9212788020924,4853.148298462971,4853.148298462971
3141,3141,394.54407190217887,4986.210873376191,4986.210873376191
3142,3142,649.6386525729589,4970.340955578175,4970.340955578175
3143,3143,606.961018596652,4979.8340928218095,4979.8340928218095
3144,3144,636.0522524061795,4859.178055954962,4859.178055954962
3145,3145,538.4544099129035,4485.200688010057,4485.200688010057
3146,3146,512.8981597401191,3428.3017420531155,3428.3017420531155
3147,3147,464.98458995519695,1791.513453054709,1791.513453054709
3148,3148,339.5570720964501,483.5409430542376,483.5409430542376
3149,3149,365.0325422242944,2692.763347505748,2692.763347505748
3150,3150,48.8132125053605,4901.667784459123,4901.667784459123
3151,3151,359.00146899703043,4671.065179409766,4671.065179409766
3152,3152,334.6957749200328,4354.10779631756,4354.10779631756
3153,3153,637.3341974772171,3983.302219179071,3983.302219179071
3154,3154,1522.2694591264303,4149.79742950271,4149.79742950271
3155,3155,2046.5208069951395,3843.19459158652,3843.19459158652
3156,3156,1895.7858594546517,3584.478615309818,3584.478615309818
3157,3157,1957.6247871975363,3695.768904025398,3695.768904025398
3158,3158,1714.8866813759428,4849.840977471785,4849.840977471785
3159,3159,1723.33229032111,4994.90876794564,4994.90876794564
3160,3160,1242.0492838522753,4898.3907971784365,4898.3907971784365
3161,3161,562.329382937026,4991.283133224556,4991.283133224556
3162,3162,816.8865469247237,4999.749192567078,4999.749192567078
3163,3163,762.8798125663844,4708.882182491462,4708.882182491462
3164,3164,841.5837661543303,4960.410322794024,4960.410322794024
3165,3165,821.962939624962,3918.265727521705,3918.265727521705
3166,3166,643.3039024969772,2808.6247744682228,2808.6247744682228
3167,3167,456.5680630362919,3939.581368200304,3939.581368200304
3168,3168,505.0306246221889,4984.3027372967845,4984.3027372967845
3169,3169,643.0798701018261,4858.348975733716,4858.348975733716
3170,3170,682.4631603391176,3998.7789390787534,3998.7789390787534
3171,3171,652.543350807459,4990.919505866833,4990.919505866833
3172,3172,678.0829496985967,4996.525833784494,4996.525833784494
3173,3173,552.5007601387583,4669.089788559751,4669.089788559751
3174,3174,477.4869955773158,4960.425264861947,4960.425264861947
3175,3175,375.06799711612086,4953.353167880114,4953.353167880114
3176,3176,164.16580429867577,4832.458665358803,4832.458665358803
3177,3177,250.86230106757964,4557.8088460443,4557.8088460443
3178,3178,174.813605642789,4964.4552987868,4964.4552987868
3179,3179,313.7936329785239,4879.198305491374,4879.198305491374
3180,3180,102.8110722135262,4994.370926976108,4994.370926976108
3181,3181,338.224007510156,4976.082364380061,4976.082364380061
3182,3182,960.2219844109352,4750.049669815492,4750.049669815492
3183,3183,506.85804188551134,4402.351213864183,4402.351213864183
3184,3184,718.9230139715702,4612.689650603224,4612.689650603224
3185,3185,727.5866047728967,4997.167749252567,4997.167749252567
3186,3186,967.6053374764242,4796.992132091281,4796.992132091281
3187,3187,989.8399543641274,4942.734125598095,4942.734125598095
3188,3188,956.8831570723556,4039.266315944605,4039.266315944605
3189,3189,1081.9516136655632,3732.015640716813,3732.015640716813
3190,3190,1491.006995735632,3620.2783333283455,3620.2783333283455
3191,3191,1421.9087007882315,3086.4678714097936,3086.4678714097936
3192,3192,1580.2036470012135,1724.0525524431944,1724.0525524431944
3193,3193,1454.848752988857,4512.242907224286,4512.242907224286
3194,3194,1793.769180239433,441.96057898469206,441.96057898469206
3195,3195,1626.1437820601911,361.2137937066629,361.2137937066629
3196,3196,1554.3332055105875,2436.156361938691,2436.156361938691
3197,3197,1462.4817981483295,4972.309831602561,4972.309831602561
3198,3198,1347.21218406151,4817.848408796179,4817.848408796179
3199,3199,1379.6397504716072,4969.611084192326,4969.611084192326
3200,3200,1320.9536491936942,4976.00777201268,4976.00777201268
3201,3201,1422.1233418886136,4967.364325399832,4967.364325399832
3202,3202,1562.6602233163296,4952.261209215607,4952.261209215607
3203,3203,1578.096190899474,4367.206951381375,4367.206951381375
3204,3204,2009.1377424187517,2851.232850072745,2851.232850072745
3205,3205,1412.9195405562011,900.1536131330373,900.1536131330373
3206,3206,261.7887017815313,4281.515813333186,4281.515813333186
3207,3207,293.98712066012297,4841.3849268706135,4841.3849268706135
3208,3208,120.63439090864532,4534.041543924613,4534.041543924613
3209,3209,43.16790279129567,4126.163835818479,4126.163835818479
3210,3210,213.76079018236388,3485.2889098052847,3485.2889098052847
3211,3211,386.8848196719672,1604.6423940582629,1604.6423940582629
3212,3212,538.2784355327857,2328.379856965548,2328.379856965548
3213,3213,886.3852413548856,4134.124704256306,4134.124704256306
3214,3214,765.441675494649,4745.300673676264,4745.300673676264
3215,3215,733.8339231089244,4989.224800195587,4989.224800195587
3216,3216,397.0021644095576,4683.317771475097,4683.317771475097
3217,3217,629.0209466946382,3983.1729290007215,3983.1729290007215
3218,3218,686.9537976856262,3788.533941088346,3788.533941088346
3219,3219,850.1018745803649,2963.79492388216,2963.79492388216
3220,3220,647.2905848791653,2485.441162207707,2485.441162207707
3221,3221,628.0781496212043,636.9879761336077,636.9879761336077
3222,3222,577.7271210752295,2104.262259846536,2104.262259846536
3223,3223,551.9880635004487,1281.2979864948709,1281.2979864948709
3224,3224,520.5079086958384,617.2736869738051,617.2736869738051
3225,3225,543.592585305799,1046.9924459327942,1046.9924459327942
3226,3226,595.7331528961643,2354.5626913365318,2354.5626913365318
3227,3227,628.0964621849264,4182.573857782631,4182.573857782631
3228,3228,770.10433072448,4993.395412495915,4993.395412495915
3229,3229,904.596772340288,4936.489231263184,4936.489231263184
3230,3230,1261.037333920366,4997.003051838689,4997.003051838689
3231,3231,1074.042175562096,4971.695617264095,4971.695617264095
3232,3232,1282.6480156900695,4062.656680017147,4062.656680017147
3233,3233,1636.7092976424133,3761.589767336041,3761.589767336041
3234,3234,2015.9239647794568,1997.51453135669,1997.51453135669
3235,3235,1878.9812777311647,2748.4511241229006,2748.4511241229006
3236,3236,1840.6547333265396,2972.641429907808,2972.641429907808
3237,3237,1876.3974264273725,3110.253863703678,3110.253863703678
3238,3238,1981.5627296049056,3072.653194042792,3072.653194042792
3239,3239,2016.555324181303,3958.708545221037,3958.708545221037
3240,3240,1987.9340589775095,3171.3515098488324,3171.3515098488324
3241,3241,1957.8276097419691,960.5676881786962,960.5676881786962
3242,3242,1785.7658179009327,2397.6089468383675,2397.6089468383675
3243,3243,1244.586433230492,3032.326434027012,3032.326434027012
3244,3244,225.7621418037512,4406.094131614744,4406.094131614744
3245,3245,41.51147094089808,4953.983232606878,4953.983232606878
3246,3246,181.18378726592687,4978.236327436798,4978.236327436798
3247,3247,199.39949355864215,4906.125838257365,4906.125838257365
3248,3248,187.31492831429065,4968.715875335169,4968.715875335169
3249,3249,7.427767175103536,4986.289229280162,4986.289229280162
3250,3250,68.28773827859152,4982.493680702488,4982.493680702488
3251,3251,5.636786812758363,4944.672335985205,4944.672335985205
3252,3252,73.69102966823132,4460.366405216192,4460.366405216192
3253,3253,52.1163812819559,3648.2858697792426,3648.2858697792426
3254,3254,52.436355933539474,2909.6544558838004,2909.6544558838004
3255,3255,308.6453803967926,896.9266827940013,896.9266827940013
3256,3256,135.16855864542302,2178.1454466949667,2178.1454466949667
3257,3257,202.15334188346156,4946.9953639602645,4946.9953639602645
3258,3258,26.969727506527505,4852.569887255964,4852.569887255964
3259,3259,342.5150647557983,3049.88388122825,3049.88388122825
3260,3260,920.2696105266258,3406.263762746694,3406.263762746694
3261,3261,2002.5567930745644,1280.0335115195935,1280.0335115195935
3262,3262,1932.0324415632413,2179.774233027056,2179.774233027056
3263,3263,1464.4967444043298,658.1638384789992,658.1638384789992
3264,3264,582.1557236382023,2938.7548825403164,2938.7548825403164
3265,3265,130.15829876693888,3056.162019413239,3056.162019413239
3266,3266,138.55825994391498,3035.602713938099,3035.602713938099
3267,3267,276.38785510216,3354.7386132285687,3354.7386132285687
3268,3268,404.2238442682074,3577.886915389046,3577.886915389046
3269,3269,510.62698297421366,3894.4149326873776,3894.4149326873776
3270,3270,865.7654551340911,4440.817024764655,4440.817024764655
3271,3271,1489.217369451949,4988.173399107233,4988.173399107233
3272,3272,1879.158050048112,4774.711732143133,4774.711732143133
3273,3273,1665.850918045336,4222.649206065442,4222.649206065442
3274,3274,2016.0196112887452,2728.12345671417,2728.12345671417
3275,3275,2002.305060119841,1453.2900983148122,1453.2900983148122
3276,3276,1773.1193099662812,4322.672614813673,4322.672614813673
3277,3277,1721.909434498329,1125.0796923891564,1125.0796923891564
3278,3278,1525.9222434994576,582.4990597383178,582.4990597383178
3279,3279,1500.1961026063077,1661.3314524854347,1661.3314524854347
3280,3280,1312.043639925114,3873.86076435692,3873.86076435692
3281,3281,1381.2630432013575,4371.943212407175,4371.943212407175
3282,3282,1418.5855173002049,4971.317163740675,4971.317163740675
3283,3283,1064.4992244549956,4092.249025334983,4092.249025334983
3284,3284,1070.4765437020103,4822.099247668889,4822.099247668889
3285,3285,1049.4817708854723,3615.058506291161,3615.058506291161
3286,3286,953.7340933290584,4978.641787075444,4978.641787075444
3287,3287,1067.8825638042636,4891.81722888092,4891.81722888092
3288,3288,1298.3768268534463,4397.509452755293,4397.509452755293
3289,3289,1421.1448558568193,3239.774443490655,3239.774443490655
3290,3290,1313.5366613034926,2423.801905587126,2423.801905587126
3291,3291,976.3246880678944,3756.287091617259,3756.287091617259
3292,3292,195.92231456929045,1227.5193955038662,1227.5193955038662
3293,3293,10.30012545114673,4101.901941401735,4101.901941401735
3294,3294,342.43288171219643,4846.103045746196,4846.103045746196
3295,3295,939.3362407858586,4986.07577694539,4986.07577694539
3296,3296,705.4421823660131,4888.277348464431,4888.277348464431
3297,3297,1459.1072276500836,4978.204251472939,4978.204251472939
3298,3298,1982.9971072159576,4991.439882480563,4991.439882480563
3299,3299,1939.076780776582,4984.750839331688,4984.750839331688
3300,3300,1968.900567637297,4986.831237566648,4986.831237566648
3301,3301,1986.793489481698,4999.921104881727,4999.921104881727
3302,3302,1721.8954658749053,4267.940867261127,4267.940867261127
3303,3303,1371.7300223994484,4140.699769408699,4140.699769408699
3304,3304,1583.4289919234843,3392.7794038659586,3392.7794038659586
3305,3305,1425.308517516198,4698.047127209863,4698.047127209863
3306,3306,1718.7303318057702,4919.743576378391,4919.743576378391
3307,3307,1961.8195586339864,2954.094475928188,2954.094475928188
3308,3308,1454.3512329595555,4437.319396181671,4437.319396181671
3309,3309,404.10501913227216,4638.067065920281,4638.067065920281
3310,3310,56.709609910177896,4981.473844590238,4981.473844590238
3311,3311,22.14337961886396,4987.440592354596,4987.440592354596
3312,3312,75.40262602034149,4969.464600181758,4969.464600181758
3313,3313,207.87032275806004,4620.857943041743,4620.857943041743
3314,3314,578.4854257407468,3822.181258679297,3822.181258679297
3315,3315,225.6256659386935,3826.836676540133,3826.836676540133
3316,3316,557.2562422449092,4973.822632272473,4973.822632272473
3317,3317,117.64011663829469,4840.96650192841,4840.96650192841
3318,3318,50.17786732042944,4335.977783812283,4335.977783812283
3319,3319,254.4995933565676,4984.629949987091,4984.629949987091
3320,3320,761.5662720886787,4845.135659100726,4845.135659100726
3321,3321,1984.9376065948013,2919.336172845374,2919.336172845374
3322,3322,1903.706193159644,2260.0767783898496,2260.0767783898496
3323,3323,1100.2470418536386,642.1496472704821,642.1496472704821
3324,3324,385.9962915538673,363.5261400269991,363.5261400269991
3325,3325,276.3023893409787,4187.831438284774,4187.831438284774
3326,3326,574.6517532854002,1293.5960421938437,1293.5960421938437
3327,3327,963.2838157278252,2087.599088281037,2087.599088281037
3328,3328,1499.290421946629,3257.1682068224563,3257.1682068224563
3329,3329,1385.9464856895509,3634.51173546788,3634.51173546788
3330,3330,1369.2269572992077,4389.237537205815,4389.237537205815
3331,3331,1369.0823050478934,4376.874248930366,4376.874248930366
